travel_id,visit_area_id,activity_type_cd,activity_type_seq,activity_etc,activity_dtl,rsvt_yn,expnd_se,admission_se
h_h000693,2306090004,5,1,,,,,
h_h000693,2306080008,5,2,,,,,
h_h000693,2306090003,5,3,,,,,
h_h000693,2306090003,6,4,,요가;수영,Y,5,
h_h000693,2306080003,7,0,,,,,
h_h000693,2306100004,7,0,,,,,
h_h000695,2306100003,1,0,,낚지볶음 4인분,N,1,
h_h000695,2306100004,1,0,,드립커피,N,1,
h_h000695,2306100007,1,0,,딱새우회;고등어회 등,N,2,
h_h000695,2306110002,1,0,,보말죽괴 보말칼국수,N,1,
h_h000695,2306110003,1,0,,핸드드립 커피,N,1,
h_h000695,2306120001,1,0,,내장탕,N,1,
h_h000695,2306100005,2,0,,와인 5병,N,1,
h_h000695,2306100006,2,0,,과자 및 음료 등,N,1,
h_h000695,2306110001,2,0,,과자 등,N,1,
h_h000695,2306120002,3,0,,수국을 보기 위함,N,1,2
h_h000695,2306100002,5,0,,,,,
h_h000695,2306110004,5,0,,,,,
h_h000695,2306120004,7,0,,,,,
h_h000701,2306200004,1,0,,흑돼지 근고기와 공기밥과 된장찌개,N,1,
h_h000701,2306200006,1,0,,테이크핏 바나나맛;더블비얀코 세개;뿌요소다 소다맛,N,2,
h_h000701,2306210003,1,0,,치즈김밥 두줄과 진라면,N,1,
h_h000701,2306210004,1,0,,보라멜라;서귀피안 에이드,N,1,
h_h000701,2306210008,1,0,,에그드랍 서귀포 중앙점에서  햄앤치즈 길거리토스트 먹음,N,1,
h_h000701,2306220001,1,0,,소떡소떡;츄러스;유자 아이스티,N,4,
h_h000701,2306220005,1,0,,비빔국수;멸치국수,Y,1,
h_h000701,2306220006,1,0,,스타벅스에서 제주 쑥떡 프라푸치노;제주 녹차 콜드브루,N,2,
h_h000701,2306220007,1,0,,세븐일레븐에서 하이뮨 액티브 초코;미에로화이바;바프꿀물,N,2,
h_h000701,2306210002,1,1,,얼음컵;초록매실,Y,1,
h_h000701,2306220003,1,1,,제주 보리 미숫가루;아이스 바닐라라떼,N,1,
h_h000701,2306210007,1,2,,곰탕;흑돼지국밥,N,1,
h_h000701,2306220001,1,2,,망고주스,N,2,
h_h000701,2306220007,1,2,,제육볶음,N,2,
h_h000701,2306210002,1,3,,치즈 10원빵,Y,4,
h_h000701,2306220001,1,3,,쉬림프 크림 파스타,Y,1,
h_h000701,2306210005,2,0,,피죤 섬유유연제,N,1,
h_h000701,2306210007,2,0,,다이소에서 튜브와 물티슈와 우산구매,N,1,
h_h000701,2306210009,2,0,,테이크핏 초코,N,1,
h_h000701,2306210007,2,1,,브라더 옷가게에서 바지구매,N,1,
h_h000701,2306220007,2,1,,올리브영에서 팩;알로에,N,1,
h_h000701,2306210008,2,2,,세븐일레븐에서 타이레놀구매,N,1,
h_h000701,2306210006,3,0,,카멜리아힐 입장권,N,1,2
h_h000701,2306220004,3,0,,비밀의 숲을 입장할 수 있는 입장권,N,1,2
h_h000701,2306210001,3,1,,배낚시체험,Y,1,1
h_h000701,2306210002,3,2,,카약 타기 체험,Y,1,1
h_h000701,2306220003,4,2,,,,,
h_h000701,2306200003,6,0,,렌터카 탑승,Y,1,
h_h000701,2306200005,6,0,,헬스;운동,N,1,
h_h000701,2306220002,6,0,,수영하기,N,5,
h_h000701,2306210008,6,1,,피시방 요금 구매,N,1,
h_h000701,2306220001,6,1,,주유하기,N,1,
h_h000703,2306180003,1,0,,흑돼지와 김치찌개,N,1,
h_h000703,2306190001,1,0,,조식,Y,4,
h_h000703,2306190005,1,0,,커피;아이스크림,N,1,
h_h000703,2306190008,1,0,,한치주물럭;볶음밥,N,1,
h_h000703,2306200002,1,0,,브런치;아란치니,N,1,
h_h000703,2306200003,1,0,,커피,N,1,
h_h000703,2306200007,1,0,,짜장;짬뽕;탕수육,N,1,
h_h000703,2306210002,1,0,,양고기,N,1,
h_h000703,2306210004,1,0,,카이막;베이글;커피,N,1,
h_h000703,2306210006,1,0,,몸국;고사리육개장,N,1,
h_h000703,2306210007,1,0,,아이스크림,N,1;3,
h_h000703,2306210001,1,2,,당근주스;초코파이,N,1,
h_h000703,2306210001,1,3,,핫도그,N,1,
h_h000703,2306180005,2,0,,물,N,1,
h_h000703,2306190002,2,0,,파스,N,1,
h_h000703,2306190012,2,0,,오메기떡,N,1,
h_h000703,2306190013,2,0,,순대,N,5,
h_h000703,2306190014,2,0,,컵라면;김치;물;간식,N,1,
h_h000703,2306200001,2,0,,담결림약 구입,N,1,
h_h000703,2306200006,2,0,,우비,N,1,
h_h000703,2306210005,2,0,,오메기떡,N,1,
h_h000703,2306210008,2,0,,기념품,N,5,
h_h000703,2306190003,2,1,,우도 승선표;입장료,N,5,
h_h000703,2306190010,2,1,,주차비,N,1,
h_h000703,2306200009,2,1,,치킨,N,1,
h_h000703,2306180002,2,2,,조식,N,1,
h_h000703,2306190012,2,2,,고등어;갈치;광어회,N,1,
h_h000703,2306200009,2,2,,음료;아이스크림,N,1,
h_h000703,2306210005,2,2,,기념품,N,1,
h_h000703,2306190012,2,3,,귤,Y,1,
h_h000703,2306210005,2,3,,육포;젤리,N,1,
h_h000703,2306190012,2,4,,주차,N,1,
h_h000703,2306210005,2,4,,주차비,N,1,
h_h000703,2306200008,3,0,,아르떼뮤지엄 관람,N,1,2
h_h000703,2306210001,3,0,,스누피가든 관람,Y,1,2
h_h000703,2306210004,3,1,,목장 관람,N,5,2
h_h000703,2306190011,3,2,,비자림 산림욕,N,1,2
h_h000703,2306190006,4,0,,,,,
h_h000703,2306190007,4,0,,,,,
h_h000703,2306200004,4,0,,,,,
h_h000703,2306200005,4,0,,,,,
h_h000703,2306210003,4,0,,,,,
h_h000703,2306190011,4,1,,,,,
h_h000703,2306190012,4,1,,,,,
h_h000703,2306210005,4,1,,,,,
h_h000703,2306190016,5,0,,,,,
h_h000703,2306200010,5,0,,,,,
h_h000703,2306180002,5,1,,,,,
h_h000703,2306190015,6,0,,전기차 충전,N,5,
h_h000703,2306210010,6,0,,렌터카반납,Y,5,
h_h000703,2306180004,6,1,,주차,Y,1,
h_h000703,2306190004,6,1,,스쿠터 대여,N,1,
h_h000703,2306210003,6,1,,입장권 구매,N,1,
h_h000703,2306210011,6,1,,귀가행 항공편 탑승,Y,1,
h_h000703,2306180004,6,2,,항공기탑승,Y,1,
h_h000703,2306180004,7,0,,,Y,,
h_h000703,2306190003,7,0,,,,,
h_h000703,2306190009,7,0,,,,,
h_h000703,2306190010,7,0,,,,,
h_h000703,2306210011,7,0,,,Y,,
h_h000705,2306210001,1,0,,고기국수 2개,Y,1,
h_h000705,2306210005,1,0,,제주쑥떡프라프치노,Y,1,
h_h000705,2306210007,1,0,,흑삼겹살 200g 목살 200g 콜라 공기밥,Y,1,
h_h000705,2306210008,1,0,,조식 에슐리퀸즈 2인,Y,4,
h_h000705,2306220002,1,0,,카페라떼 진피녹차,N,1,
h_h000705,2306220003,1,0,,천혜향주스 밸라떼 아이스,N,1,
h_h000705,2306220006,1,0,,몬스터제주한우버거 제주흑돼지폴드버거 세트,Y,2,
h_h000705,2306210006,1,1,,보리개역 아이스카카오,N,1,
h_h000705,2306210002,1,2,,카페라떼;제주쑥떡말차;케이크,N,1,
h_h000705,2306210004,2,1,,잡화상품 감성초 무드등 편지지,N,5,
h_h000705,2306210005,2,1,,소품 장식품 제주기념품,N,5,
h_h000705,2306220007,2,1,,면세점 아이셔핑 카카오프렌즈,N,5,
h_h000705,2306210002,2,3,,집기류 선물세트,Y,5,
h_h000705,2306220005,3,0,,목장 말 관람,N,5,2
h_h000705,2306210003,4,0,,,,,
h_h000705,2306210004,4,0,,,,,
h_h000705,2306220001,4,0,,,,,
h_h000705,2306200004,4,1,,,,,
h_h000705,2306210008,4,1,,,,,
h_h000705,2306220006,4,1,,,,,
h_h000705,2306210005,4,2,,,,,
h_h000705,2306210006,4,2,,,,,
h_h000705,2306220002,4,2,,,,,
h_h000705,2306220004,4,2,,,,,
h_h000705,2306210002,4,4,,,,,
h_h000705,2306200004,5,0,,,,,
h_h000705,2306210003,5,1,,,,,
h_h000705,2306210007,5,2,,,,,
h_h000705,2306210008,5,2,,,,,
h_h000705,2306220006,5,2,,,,,
h_h000705,2306220007,5,2,,,,,
h_h000705,2306210005,5,3,,,,,
h_h000705,2306210006,5,3,,,,,
h_h000705,2306220002,5,3,,,,,
h_h000705,2306210002,5,5,,,,,
h_h000705,2306200003,7,2,,,,,
h_h000705,2306220007,7,3,,,,,
h_h000707,2306150004,1,0,,문어라면;해물라면,N,1,
h_h000707,2306150005,1,0,,아메리카노;망고주스,N,1,
h_h000707,2306150006,1,0,,블랙페퍼 크랩;마늘 볶음밥;발리식 폭립 바베큐,Y,1,
h_h000707,2306150008,1,0,,알새우칩;프레첼체다치즈,Y,2,
h_h000707,2306160004,1,0,,흑돼지 돈까스;치즈돈카츠,Y,1,
h_h000707,2306160006,1,0,,땅콩;현무암 아이스크림,N,1,
h_h000707,2306160009,1,0,,흑돼지김치말이,N,1,
h_h000707,2306170002,1,0,,노티드 도넛,N,1,
h_h000707,2306170004,1,0,,녹차 와플 오프레도;그린티 롤케익;그린티 아이스크림,N,1,
h_h000707,2306170006,1,0,,흑돼지 삼겹살;흑돼지 김치찌개,N,1,
h_h000707,2306180001,1,0,,호텔 조식,Y,1,
h_h000707,2306180003,1,0,,뼈없는 갈치조림,N,1,
h_h000707,2306180007,1,0,,흑돼지멜젓파스타;더클리프 피자;현무암치킨,N,1,
h_h000707,2306190001,1,0,,흑돼지 돈까스;메밀 국수,Y,1,
h_h000707,2306190004,1,0,,제주금귤듬뿍 블렌디드;제주 쑥떡 프라푸치노,N,1,
h_h000707,2306190005,1,0,,흑돼지고기국수;흑돼지김치찌개,Y,1,
h_h000707,2306160009,1,2,,딱새우회,N,1,
h_h000707,2306170002,1,2,,몽상 아인슈페너;애월선셋,N,1,
h_h000707,2306160009,1,3,,흑돼지김치말이;게딱지볶음밥;랍스터치즈구이,Y,1,
h_h000707,2306180007,1,3,,깔루아밀크;논알콜 피나콜라다,N,1,
h_h000707,2306190003,1,3,,아이스 스누피카노;찰리 브라운의 초코렛 선데;스파이크 팬케이크,N,1,
h_h000707,2306160009,1,4,,흑돼지육전;마늘육전,N,1,
h_h000707,2306160009,1,5,,물떡;오뎅,N,1,
h_h000707,2306160009,1,6,,전복볶음밥,N,1,
h_h000707,2306160009,1,7,,맥주,Y,1,
h_h000707,2306160001,2,0,,엽서;스티커;클립펜,N,1,
h_h000707,2306160003,2,0,,핀;엽서;스티커 등 제주 기념품,N,5,
h_h000707,2306160007,2,0,,머리핀;반려견용 케이프,N,1,
h_h000707,2306180005,2,0,,제주 초코렛;문구류 등,N,5,
h_h000707,2306190003,2,0,,스누피 인형;피규어 볼펜;스누피 포스터,N,1,
h_h000707,2306150005,2,1,,USB충전기(차량용),N,1,
h_h000707,2306160009,2,1,,제주 전통주;감귤초콜릿,N,1,
h_h000707,2306170004,2,1,,오설록 티 제품 등,N,5,
h_h000707,2306170005,2,1,,주문 제작 케이크,Y,1,
h_h000707,2306190004,2,1,,마들렌;귤친구 제주클립;동백친구 제주클립,N,1,
h_h000707,2306170002,2,3,,노티드 풍선,N,1,
h_h000707,2306160002,3,0,,전기차 대여,Y,1,2
h_h000707,2306170001,3,0,,투명카약 탑승,N,1,1
h_h000707,2306170003,3,0,,마스터 챌린지(카트 탑승),Y,1,1
h_h000707,2306180002,3,0,,수영,Y,5,1
h_h000707,2306150008,3,1,,금오름 야간 트레킹(별투어),Y,1,2
h_h000707,2306160003,3,1,,동굴보트 탑승,N,1,1
h_h000707,2306180004,3,1,,런닝맨 체험,Y,1,1
h_h000707,2306180005,3,1,,아르떼 뮤지엄 관람,Y,1,2
h_h000707,2306190002,3,1,,개오름 입장,N,1,2
h_h000707,2306190003,3,1,,스누피 하우스 및 가즌 입장,Y,1,2
h_h000707,2306180004,3,4,,산방산 관람,N,5,2
h_h000707,2306160009,3,8,,공영주차장 이용,N,1,2
h_h000707,2306160005,4,0,,,,,
h_h000707,2306180006,4,0,,,,,
h_h000707,2306190002,4,0,,,,,
h_h000707,2306150006,4,1,,,,,
h_h000707,2306150007,4,1,,,,,
h_h000707,2306160002,4,1,,,,,
h_h000707,2306160004,4,1,,,,,
h_h000707,2306180007,4,1,,,,,
h_h000707,2306150005,4,2,,,,,
h_h000707,2306170004,4,2,,,,,
h_h000707,2306170006,4,2,,,,,
h_h000707,2306180004,4,2,,,,,
h_h000707,2306190003,4,2,,,,,
h_h000707,2306190004,4,3,,,,,
h_h000707,2306150007,5,0,,,,,
h_h000707,2306150009,5,0,,,,,
h_h000707,2306160010,5,0,,,,,
h_h000707,2306170007,5,0,,,,,
h_h000707,2306180008,5,0,,,,,
h_h000707,2306160005,5,1,,,,,
h_h000707,2306160006,5,1,,,,,
h_h000707,2306170001,5,1,,,,,
h_h000707,2306170002,5,1,,,,,
h_h000707,2306180001,5,1,,,Y,,
h_h000707,2306150006,5,2,,,,,
h_h000707,2306160004,5,2,,,,,
h_h000707,2306170005,5,2,,,,,
h_h000707,2306180007,5,2,,,,,
h_h000707,2306190004,5,2,,,,,
h_h000707,2306150005,5,3,,,,,
h_h000707,2306150003,7,0,,,,,
h_h000707,2306160008,7,0,,,,,
h_h000707,2306190007,7,0,,,,,
h_h000707,2306160007,7,3,,,,,
h_h000713,2306130004,1,0,,돈가스정식2개,N,1,
h_h000713,2306140003,1,0,,보말칼국수.고기국수,Y,1,
h_h000713,2306140004,1,0,,어린이피자,N,1,
h_h000713,2306150002,1,0,,흑임자칠성돌케이크.감귤아이스크림.해녀바구니브런치,N,1,
h_h000713,2306150003,1,1,,제육덮밥.수제돈가스,Y,1,
h_h000713,2306130007,2,0,,항정살.한우등심.목살.밀크소다.어린이음료.물.김.밥.소금.과자.쌈무,N,1,
h_h000713,2306130006,3,0,,정크아트인 조형물들 관람,Y,1,2
h_h000713,2306140001,3,0,,동물먹이주기,N,5,1
h_h000713,2306140002,3,0,,코끼리먹이주기,Y,1,1
h_h000713,2306150001,3,0,,말공연관람,N,1,2
h_h000713,2306150003,3,0,,실내놀이기구체험,Y,1,1
h_h000713,2306130005,4,0,,,,,
h_h000713,2306130008,5,0,,,,,
h_h000713,2306140004,5,1,,,,,
h_h000713,2306130003,7,0,,,,,
h_h000713,2306150004,7,0,,,,,
h_h000716,2306250007,1,0,,묵은지찜4인;고등어구이 1 추가,Y,1,
h_h000716,2306250008,1,0,,아메리카노3;감귤쥬스 2,N,2,
h_h000716,2306260002,1,0,,커피;감귤쥬스;한라봉티;빵,N,1,
h_h000716,2306260005,1,0,,숙성흑돼지540g;통가브리살 통항정살,Y,1,
h_h000716,2306270001,1,0,,땅콩크로아상;앙버터바게트;복숭아티;배롱티;아메리카노,N,1,
h_h000716,2306270003,1,0,,4인세트;(갈치조림;구이),N,1,
h_h000716,2306260004,1,1,,흑돼지고로케;솜사탕;귤,N,1,
h_h000716,2306250010,2,0,,베이커리;회;음료;쌀 등 식재료,N,1,
h_h000716,2306250009,3,0,,테디베어 전시 관람 (제주투어패스 이용권),Y,1,2
h_h000716,2306260001,3,0,,수국 관람;산책(제주투어패스),N,5,2
h_h000716,2306270002,3,0,,아쿠아리움;공연 관람,Y,1,2
h_h000716,2306260003,4,0,,,,,
h_h000716,2306250011,5,0,,,,,
h_h000716,2306260006,5,0,,,,,
h_h000716,2306270004,5,0,,,,,
h_h000716,2306250006,5,1,,,,,
h_h000716,2306280001,7,0,,,,,
h_h000716,2306250003,7,1,,,,,
h_h000716,2306250005,7,1,,,,,
h_h000717,2306130007,1,1,,갈비,N,1,
h_h000717,2306130003,2,0,,김밥,Y,1,
h_h000717,2306130004,4,0,,,,,
h_h000717,2306130006,4,0,,,,,
h_h000717,2306130005,5,0,,,,,
h_h000719,2306240006,1,0,,전복구이;전복죽;전복뚝배기,N,1,
h_h000719,2306250003,1,0,,비빔밀면;수육,N,1,
h_h000719,2306250008,1,0,,왕갈치구이정식,N,1,
h_h000719,2306260002,1,0,,고사리육개장;빈대떡,N,1,
h_h000719,2306260004,1,0,,초밥,Y,1,
h_h000719,2306260005,1,0,,닭강정,N,1,
h_h000719,2306260006,1,0,,화석과자,N,1,
h_h000719,2306270001,1,0,,보말전복칼국수;탕수육,N,1,
h_h000719,2306270004,1,0,,해물칼국수;해물라면,N,1,
h_h000719,2306270006,1,0,,옥수수아이스크림,N,1,
h_h000719,2306250008,1,1,,초콜릿,N,2,
h_h000719,2306240002,2,0,,음료;초콜렛,N,1,
h_h000719,2306270003,2,0,,음료;스낵,N,1,
h_h000719,2306270005,2,0,,커피,N,1,
h_h000719,2306280001,2,0,,은갈치김밥,N,1,
h_h000719,2306280002,2,0,,화장품,N,1,
h_h000719,2306270002,2,2,,기념품,N,1,
h_h000719,2306280001,2,2,,주유,N,1,
h_h000719,2306250001,2,3,,초콜릿;커피,N,1,
h_h000719,2306270003,2,4,,기념품,N,1,
h_h000719,2306250007,3,0,,상설 미디어 아트 전시 관람;반응형 테이블 체험,N,1,1
h_h000719,2306250005,3,1,,상설 전시 및 미디어 아트 관람,N,1,2
h_h000719,2306270002,3,1,,돌박물관 입장 및 관람,N,5,2
h_h000719,2306250004,4,0,,,,,
h_h000719,2306260001,4,1,,,,,
h_h000719,2306260005,4,1,,,,,
h_h000719,2306270003,4,1,,,,,
h_h000719,2306270004,4,1,,,,,
h_h000719,2306270005,4,2,,,,,
h_h000719,2306270002,4,3,,,,,
h_h000719,2306240005,5,0,,,,,
h_h000719,2306250006,5,0,,,,,
h_h000719,2306260001,5,0,,,,,
h_h000719,2306260003,5,0,,,,,
h_h000719,2306270002,5,0,,,,,
h_h000719,2306250001,5,1,,,,,
h_h000719,2306250004,5,1,,,,,
h_h000719,2306250007,5,1,,,,,
h_h000719,2306270005,5,1,,,,,
h_h000719,2306280002,5,1,,,,,
h_h000719,2306260005,5,2,,,,,
h_h000719,2306270003,5,2,,,,,
h_h000719,2306270004,5,2,,,,,
h_h000719,2306250002,6,0,,렌터카 대여,Y,5,
h_h000719,2306250006,6,1,,체크인,Y,5,
h_h000719,2306260003,6,1,,업무처리,N,5,
h_h000719,2306280001,6,1,,렌터카 반납,N,5,
h_h000719,2306280002,6,2,,비행기 탑승,Y,5,
h_h000719,2306270003,6,3,,해수욕,N,5,
h_h000719,2306240004,99,0,,,,,
h_h000722,2306100002,1,0,,돼지떡갈비,Y,1,
h_h000722,2306100004,1,0,,아메리카노;밀크티;바나나크럼블,N,1,
h_h000722,2306100005,1,0,,고등어회,N,1,
h_h000722,2306100003,4,0,,,,,
h_h000723,2306100004,1,0,,돔베고기국수 돔베고기비빔국수 콜라,Y,1,
h_h000723,2306100011,1,0,,숙성 흑돼지;물냉면;사이다,N,1,
h_h000723,2306110004,1,0,,갈치바다 갈치한상시트2인 통문어 순살갈치조림;제주통갈치구이;전복해물뚝배기;전복구이;톳밥;콜라,N,1,
