aihub_place_id,aihub_place_name,aihub_normalized_name,aihub_aliases,aihub_poi_ids,aihub_road_address,aihub_lot_address,aihub_longitude,aihub_latitude,aihub_visit_area_type_code,aihub_visit_count,aihub_identity_method,match_status,match_method,name_similarity,distance_m,confidence_score,tourapi_content_id,tourapi_place_name,tourapi_address1,tourapi_address2,tourapi_longitude,tourapi_latitude,tourapi_rag_eligible
2286,바큠,바큠,[],"[""POI01000TR033906V""]",제주특별자치도 서귀포시 태평로 381,제주특별자치도 서귀포시 서귀동 454-41,126.561386900000,33.245009700000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2287,박가네,박가네,[],"[""POI0100000099Z4EV""]",제주특별자치도 서귀포시 안덕면 화순중앙로 51,제주특별자치도 서귀포시 안덕면 화순리 317-1,126.335939600000,33.247633000000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2291,박심 식당,박심식당,[],"[""POI02000TR003652V""]",제주특별자치도 서귀포시 대정읍 영락중동로 30,제주특별자치도 서귀포시 대정읍 영락리 867-2,126.212408900000,33.259421900000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2293,반디 파스타 저지 오름 직영점,반디파스타저지오름직영점,[],"[""POI02000TR004481V""]",제주특별자치도 제주시 한경면 저지9길 80,제주특별자치도 제주시 한경면 저지리 1890,126.253630300000,33.335180000000,4,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2295,반딧불 체험 숲 산책 힐링,반딧불체험숲산책힐링,[],[],제주 서귀포시 남원읍 한남리 산 84,,,,1,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2296,반반한 흑돼지,반반한흑돼지,[],"[""POI01000000CZZJ8X""]",제주특별자치도 서귀포시 표선면 번영로 3271-4,제주특별자치도 서귀포시 표선면 하천리 1308,126.823872800000,33.356221900000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2297,반월,반월,[],"[""POI03000TR005306V""]",제주특별자치도 제주시 신성로 105,제주특별자치도 제주시 이도이동 1186-17,126.530134700000,33.497146500000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2299,발라드라 제주,발라드라제주,[],"[""POI02001TR013850V""]",제주특별자치도 서귀포시 성산읍 산성효자로 85,제주특별자치도 서귀포시 성산읍 고성리 1571-1,126.904480600000,33.448144300000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2300,발랄한 맥주,발랄한맥주,[],[],제주특별자치도 서귀포시 솔동산로22번길 8,제주특별자치도 서귀포시 서귀동 631-1,,,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2304,밤의 테이블,밤의테이블,[],"[""POI01000000BSCIE7""]",제주특별자치도 제주시 구좌읍 구좌로 34,제주특별자치도 제주시 구좌읍 세화리 1538-2,126.855066200000,33.523388600000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2305,밥이 맛있는 집,밥이맛있는집,[],"[""POI01000000904H7X""]",제주특별자치도 제주시 서광로4길 18,제주특별자치도 제주시 오라일동 2444-9,126.514066000000,33.498537900000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2308,방일 해장국,방일해장국,[],[],노형동 1152-10 방일해장국제주본점,,,,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2312,배덕 제주 성산점,배덕제주성산점,[],"[""POI02001TR012042V""]",제주특별자치도 서귀포시 성산읍 고성동서로 79,제주특별자치도 서귀포시 성산읍 오조리 57-57,126.915674000000,33.450969100000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2315,배스킨라빈스 서귀포 대정점,배스킨라빈스서귀포대정점,[],"[""POI01000000CSKPU3""]",제주특별자치도 서귀포시 대정읍 하모상가로 49,제주특별자치도 서귀포시 대정읍 하모리 849-14,126.253975200000,33.222107100000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2316,배스킨라빈스 제주도청점,배스킨라빈스제주도청점,[],"[""POI01000000EWW2RV""]",제주특별자치도 제주시 신대로 124,제주특별자치도 제주시 연동 303-11,126.496221000000,33.486367300000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2318,배스킨라빈스 제주중앙점,배스킨라빈스제주중앙점,[],"[""POI01000000CY89RE""]",제주특별자치도 제주시 중앙로 72,제주특별자치도 제주시 이도일동 1404-2,126.524354400000,33.511809600000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2319,배스킨라빈스 제주 한림점,배스킨라빈스제주한림점,[],"[""POI02001TR012075V""]",제주특별자치도 제주시 한림읍 한림중앙로 31,제주특별자치도 제주시 한림읍 한림리 1197-1,126.265268600000,33.411815400000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2321,백년가야 밀면,백년가야밀면,[],"[""POI01000000903ASA""]",제주특별자치도 서귀포시 태평로 452,제주특별자치도 서귀포시 서귀동 146-3,126.568022400000,33.246549500000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2327,백 번가든,백번가든,[],"[""POI01000000EVDXIX""]",제주특별자치도 제주시 애월읍 애월로 120,제주특별자치도 제주시 애월읍 애월리 1584-4,126.319976100000,33.464381600000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2328,백부장 집,백부장집,[],"[""POI01000000904YV2""]",제주특별자치도 제주시 한림읍 한림중앙로 64,제주특별자치도 제주시 한림읍 동명리 1587-4,126.265827500000,33.409018400000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2329,백 소장 제주 아라점,백소장제주아라점,[],"[""POI01000TR026813V""]",제주특별자치도 제주시 아란7길 12,제주특별자치도 제주시 아라일동 6095-15,126.544189700000,33.474580700000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2331,백스비어 서귀포 성산점,백스비어서귀포성산점,[],"[""POI03000TR020388V""]",동류암로39-4 2층,,126.377372000000,33.484179000000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2332,백스비어 서귀포 성산점,백스비어서귀포성산점,[],"[""POI01000TR000061V""]",제주특별자치도 서귀포시 성산읍 동류암로 39-4,제주특별자치도 서귀포시 성산읍 고성리 327-10,126.916400300000,33.448439700000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2335,백패커스 빌라,백패커스빌라,[],"[""POI01000TR027604V""]",제주특별자치도 제주시 한경면 용수3길 21-1,제주특별자치도 제주시 한경면 용수리 4245-1,126.167258600000,33.323733400000,24,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2336,백패킹 박지 형제 해안로 잔디,백패킹박지형제해안로잔디,[],[],형제해안로,,,,24,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2338,버거 131,버거131,[],"[""POI02000TR003645V""]",제주특별자치도 제주시 신성로 25,제주특별자치도 제주시 도남동 902-34,126.522363400000,33.496485700000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2340,버거 37 협재점,버거37협재점,[],"[""POI01000TR024994V""]",제주특별자치도 제주시 한림읍 한림로 330,제주특별자치도 제주시 한림읍 협재리 2514-2,126.240231200000,33.393009800000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2341,버거 다이브,버거다이브,[],"[""POI03000TR021623V""]",제주특별자치도 제주시 한림읍 월령3길 27-2,제주특별자치도 제주시 한림읍 월령리 348-3,126.216085300000,33.378209800000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2342,버거스 테이,버거스테이,[],"[""POI01000000ANZRGZ""]",제주특별자치도 제주시 구좌읍 세화1길 20-18,제주특별자치도 제주시 구좌읍 세화리 3647-4,126.855475800000,33.525639500000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2343,버거 앤 프라이즈 제주신화 월드점,버거앤프라이즈제주신화월드점,[],"[""POI03000TR026480V""]",제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리 산 24,126.316352000000,33.304979400000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2348,버닝 치즈,버닝치즈,[],[],제주특별자치도 서귀포시 안덕면 일주서로 1322-3,제주특별자치도 서귀포시 안덕면 창천리 153-56,,,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2349,버릇 스파,버릇스파,[],"[""POI01000000D2E2F6""]",제주특별자치도 제주시 한림읍 한림로 392,제주특별자치도 제주시 한림읍 협재리 1607,126.244411400000,33.397075400000,13,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2350,버블 탱크,버블탱크,[],"[""POI01000TR022001V""]",제주특별자치도 서귀포시 부두로 41,제주특별자치도 서귀포시 서귀동 775,126.564876200000,33.241360400000,5,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2351,버킹엄 시청 1호점,버킹엄시청1호점,[],"[""POI03000TR003588V""]",제주특별자치도 제주시 중앙로 244,제주특별자치도 제주시 이도이동 1185-20,126.530672000000,33.498097000000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2352,버터넛 베이크 숍 카페,버터넛베이크숍카페,[],"[""POI01000TR015603V""]",제주특별자치도 제주시 광양9길 32,제주특별자치도 제주시 이도이동 1148-19,126.532931300000,33.500801300000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2356,벌 세트,벌세트,[],[],,,,,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2358,벌크 커피 신에 주점,벌크커피신에주점,[],"[""POI01000000DOZ949""]",제주특별자치도 제주시 삼무로 18,제주특별자치도 제주시 연동 261-23,126.488661500000,33.489600100000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2359,벌투 인더스트리얼 제주 시청점,벌투인더스트리얼제주시청점,[],"[""POI01000000EW1IE3""]",제주특별자치도 제주시 중앙로 230-1,제주특별자치도 제주시 이도이동 1768-8,126.529766700000,33.498941100000,3,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2360,범맥주 제주 연동점,범맥주제주연동점,[],"[""POI01000TR019097V""]",제주특별자치도 제주시 신광로 59,제주특별자치도 제주시 연동 273-13,126.490289800000,33.486811800000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2363,범 섬 칼국수,범섬칼국수,[],"[""POI010000008ZVOYK""]",제주특별자치도 서귀포시 이어도로 1039,제주특별자치도 서귀포시 서호동 123,126.522118900000,33.244794700000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2367,법련사,법련사,[],"[""POI01000000B305ZE""]",제주특별자치도 서귀포시 남원읍 남태해안로 319,제주특별자치도 서귀포시 남원읍 태흥리 1180,126.736978200000,33.281209700000,2,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2368,법성사,법성사,[],[],제주특별자치도 서귀포시 돈내코로70번길 64,,,,1,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2371,법환동 해녀물질 체험장,법환동해녀물질체험장,[],"[""POI01000TR002089V""]",,제주특별자치도 서귀포시 법환동 169-5,126.512834100000,33.233390900000,1,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2372,법환 식당,법환식당,[],"[""POI01000TR043060V""]",제주특별자치도 서귀포시 이어도로 1046,제주특별자치도 서귀포시 서호동 128-7,126.522849400000,33.245022000000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2373,법환어촌계 해녀체험센터,법환어촌계해녀체험센터,[],"[""POI01000000CVFVMZ""]",제주특별자치도 서귀포시 최영로 10,제주특별자치도 서귀포시 법환동 169-1,126.513563600000,33.234172800000,13,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2374,법환어촌계 횟집,법환어촌계횟집,[],"[""POI01000000901XWZ""]",제주특별자치도 서귀포시 막숙포로 61,제주특별자치도 서귀포시 법환동 163-8,126.515074000000,33.235769200000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2376,법환포구 근처,법환포구근처,[],[],대한민국 제주특별자치도 서귀포시 법환동 163-9  63573,,,,1,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2377,법환 해녀 광장,법환해녀광장,[],"[""POI01000TR020931V""]",,제주특별자치도 서귀포시 법환동 163-7,126.515213700000,33.236110500000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2379,벚유,벚유,[],"[""POI03000TR001712V""]",제주특별자치도 제주시 한경면 두모11길 51,제주특별자치도 제주시 한경면 두모리 2621-1,126.182511400000,33.356897800000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2381,베난 조개전골,베난조개전골,[],"[""POI01000000CXVQE4""]",제주특별자치도 제주시 인다14길 28-12,제주특별자치도 제주시 아라일동 6142-12,126.548378800000,33.470696600000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2382,베네치아 휴언,베네치아휴언,[],"[""POI01000000C9GQM9""]",제주특별자치도 제주시 애월읍 신상로 308,제주특별자치도 제주시 애월읍 하가리 120-19,126.365245200000,33.446295900000,24,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2387,베르니 모텔,베르니모텔,[],[],북서길 56-1,,,,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2388,베르니 모텔,베르니모텔,[],"[""POI03000TR020409V""]",제주특별자치도 제주시 애월읍 애월북서길 56-1,제주특별자치도 제주시 애월읍 애월리 2546,126.309241500000,33.462926600000,4,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2389,베르센트 제주,베르센트제주,[],"[""POI03000TR027423V""]",제주특별자치도 제주시 노형1길 9,제주특별자치도 제주시 노형동 3804-18,126.474602300000,33.481390900000,13,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2392,베릴 제주,베릴제주,[],"[""POI03000TR004268V""]",협재 1길 19-8 1층,,126.327321000000,33.347770000000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2393,베릴(카페),베릴카페,[],"[""POI03000TR008402V""]",협재1길 19-8 1층,,126.503639000000,33.510095000000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2394,베릿내공원,베릿내공원,[],"[""POI02001TR012349V""]",,제주특별자치도 서귀포시 색달동 3371-6,126.418416500000,33.245829900000,13,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2396,베릿내오릉,베릿내오릉,[],"[""POI03000TR026030V""]",,,126.499966000000,33.268532000000,1,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2399,베이글림림,베이글림림,[],"[""POI01000TR031389V""]",제주특별자치도 제주시 구좌읍 월정1길 27,제주특별자치도 제주시 구좌읍 월정리 878,126.790641200000,33.554369100000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2400,베이스캠프 제원점,베이스캠프제원점,[],"[""POI03000TR026049V""]",제주특별자치도 제주시 은남4길 43,제주특별자치도 제주시 연동 273-48,126.491028900000,33.486275700000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2401,베이징덕,베이징덕,[],"[""POI03000TR021455V""]",제주특별자치도 제주시 원노형4길 11,제주특별자치도 제주시 노형동 928-7,126.482451700000,33.485098800000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2404,베지 그랑,베지그랑,[],"[""POI02001TR012414V""]",제주특별자치도 서귀포시 효돈로170번길 20,제주특별자치도 서귀포시 하효동 168,126.616280600000,33.261887600000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2407,베터 플랫,베터플랫,[],"[""POI01000TR012399V""]",제주특별자치도 제주시 탑동해안로 74,제주특별자치도 제주시 삼도이동 1260-1,126.523433100000,33.518280400000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2409,벤드리,벤드리,[],"[""POI02000TR004373V""]",제주특별자치도 제주시 한경면 노을해안로 1195,제주특별자치도 제주시 한경면 고산리 3597-3,126.167863800000,33.306956100000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2410,벤틀리 하우스,벤틀리하우스,[],"[""POI0100000078QAHS""]",제주특별자치도 제주시 구좌읍 월정7길 24,제주특별자치도 제주시 구좌읍 월정리 108-1,126.797910400000,33.553209100000,24,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2412,벨라 위미,벨라위미,[],"[""POI01000000CSLHLN""]",제주특별자치도 서귀포시 남원읍 태위로151번길 14-14,제주특별자치도 서귀포시 남원읍 위미리 1996-4,126.665460500000,33.276455700000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2413,벨롱벨롱,벨롱벨롱,[],"[""POI03000TR012985V""]",제주특별자치도 제주시 우정로 91,제주특별자치도 제주시 외도일동 645-8,126.431092500000,33.484657300000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2415,벨루가,벨루가,[],[],영락하동로85번길41-1,,,,24,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2419,벳내린,벳내린,[],"[""POI01000TR036397V""]",제주특별자치도 서귀포시 하신상로 360,제주특별자치도 서귀포시 상효동 1039-3,126.599540100000,33.286412300000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2421,벼레별씨,벼레별씨,[],"[""POI01000000DOWF4C""]",제주특별자치도 서귀포시 안덕면 사계남로 80,제주특별자치도 서귀포시 안덕면 사계리 2295,126.298702400000,33.226774400000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2422,벼리 게스트하우스,벼리게스트하우스,[],"[""POI01000TR018048V""]",제주특별자치도 제주시 구좌읍 면수1길 27,제주특별자치도 제주시 구좌읍 하도리 3205,126.864602900000,33.523821300000,24,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2423,별난 아재 맥주 제주대 정점,별난아재맥주제주대정점,[],"[""POI02000TR003854V""]",제주특별자치도 서귀포시 대정읍 신영로 77,제주특별자치도 서귀포시 대정읍 하모리 940-19,126.251221400000,33.220859900000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2429,별미 해장국,별미해장국,[],"[""POI01000000CUTHCO""]",제주특별자치도 제주시 조천읍 신북로 608,제주특별자치도 제주시 조천읍 함덕리 4151,126.674461900000,33.539919800000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2431,별방촌,별방촌,[],"[""POI01000000900I8V""]",제주특별자치도 제주시 구좌읍 해맞이해안로 1480,제주특별자치도 제주시 구좌읍 하도리 3200-14,126.863522400000,33.525052600000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2436,보드게임카페 레드 버튼 제주 시청점,보드게임카페레드버튼제주시청점,[],"[""POI02001TR012582V""]",제주특별자치도 제주시 광양10길 10,제주특별자치도 제주시 이도이동 1771-5,126.529033300000,33.499244800000,4,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2437,보듯,보듯,[],"[""POI02000TR004338V""]",제주특별자치도 서귀포시 문부로 8,제주특별자치도 서귀포시 동홍동 430-2,126.568651400000,33.251951500000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2440,보래 식탁,보래식탁,[],"[""POI02000TR001153V""]",제주특별자치도 서귀포시 이어도로 766,제주특별자치도 서귀포시 강정동 851-9,126.497104100000,33.235930400000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2444,보롬왓 수국길,보롬왓수국길,[],"[""POI02000TR002826V""]",,제주특별자치도 서귀포시 표선면 성읍리,126.753802400000,33.412226600000,1,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2447,보름 숲,보름숲,[],"[""POI01000TR004310V""]",제주특별자치도 서귀포시 1100로 255,제주특별자치도 서귀포시 회수동 238-1,126.446567400000,33.269275200000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2451,보목포구 돌하르방 횟집,보목포구돌하르방횟집,[],"[""POI010000008ZNRAR""]",제주특별자치도 서귀포시 보목포로 53,제주특별자치도 서귀포시 보목동 556,126.607515400000,33.239607900000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2453,보물선,보물선,[],"[""POI010000008ZY7Z7""]",제주특별자치도 제주시 동한두기길 27,제주특별자치도 제주시 용담일동 424,126.515557800000,33.517020000000,4,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2455,보물섬 횟집,보물섬횟집,[],"[""POI010000006W7M1S""]",제주특별자치도 서귀포시 칠십리로 105,제주특별자치도 서귀포시 서귀동 7-1,126.566359100000,33.241779400000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2456,보배 선생님 보리 김치와게장 하귀점,보배선생님보리김치와게장하귀점,[],"[""POI01000TR039341V""]",제주특별자치도 제주시 애월읍 하귀12길 4,제주특별자치도 제주시 애월읍 하귀1리 530-9,126.410452700000,33.485572400000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2459,보유,보유,[],"[""POI01000TR011496V""]",제주특별자치도 서귀포시 안덕면 중산간서로 1817,제주특별자치도 서귀포시 안덕면 서광리 280-1,126.328214100000,33.286836900000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2460,보일 식당 보목 본점,보일식당보목본점,[],"[""POI01000TR039626V""]",제주특별자치도 서귀포시 보목포로 45,제주특별자치도 서귀포시 보목동 563,126.606696300000,33.239453900000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2462,보통의 오늘,보통의오늘,[],"[""POI01000000F0F4GA""]",제주특별자치도 제주시 한림읍 귀덕3길 35,제주특별자치도 제주시 한림읍 귀덕리 4076,126.278957400000,33.441044000000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2467,복성 만물 머트,복성만물머트,[],"[""POI03000TR027009V""]",제주특별자치도 서귀포시 성산읍 성산등용로 88,제주특별자치도 서귀포시 성산읍 성산리 360-4,126.929931900000,33.469357300000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2468,복수구 광장,복수구광장,[],"[""POI01000000EBRS6A""]",,제주특별자치도 제주시 일도1동 1220-9,126.527904500000,33.514466600000,7,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2471,복희 해장국,복희해장국,[],"[""POI01000000905HWN""]",제주특별자치도 제주시 임항로 29,제주특별자치도 제주시 건입동 1319-74,126.528098400000,33.516644700000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2474,본초 불 닭발,본초불닭발,[],"[""POI010000009059SB""]",제주특별자치도 제주시 구좌읍 김녕로 80,제주특별자치도 제주시 구좌읍 김녕리 3555,126.746669100000,33.554204900000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2475,본초 족욕,본초족욕,[],"[""POI01000TR006146V""]",제주특별자치도 제주시 은수길 65,제주특별자치도 제주시 연동 1326,126.488325400000,33.471368500000,4,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2478,볼레랑 집,볼레랑집,[],[],,,,,24,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2479,볼레랑 집,볼레랑집,[],[],,,,,24,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2480,볼레랑 집 (에어비앤비),볼레랑집에어비앤비,[],[],,,,,24,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
2484,봄 그리고 가을리조트 소반,봄그리고가을리조트소반,[],"[""POI01000TR038608V""]",제주특별자치도 서귀포시 성산읍 해맞이해안로 2660,제주특별자치도 서귀포시 성산읍 시흥리 208-3,126.910954400000,33.474231800000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
